price_per_m,latitude,longitude
110.0,60.027004,30.453068
179.0,59.960913,30.299429
209.8,59.962845,30.313901
122.0,59.946482,30.26161
90.7,59.847092,30.202842
92.5,59.810251,30.370387
120.0,59.923396,30.450409
142.0,59.833597,30.35958
111.0,60.097695,29.970026
144.0,59.939528,30.350723
133.0,59.846011,30.317027
112.2,60.048373,30.433386
84.0,59.981933,30.344731
110.0,59.975774,30.403041
133.8,59.951101,30.265248
126.0,59.86205,30.181552
142.5,60.05499,30.311484
101.8,59.862357,30.184184
99.0,59.831955,30.221437
108.0,59.881033,30.464566
317.0,59.955746,30.329648
120.0,59.866793,30.456338
60.0,59.970407,30.504793
125.5,60.000285,30.316245
107.0,60.032223,30.333574
114.2,60.011923,30.253004
96.0,59.738715,30.570945
93.0,59.70146,30.390437
135.0,59.993901,30.325255
96.7,60.059795,30.425031
102.4,59.932955,30.46082
124.0,59.836142,30.362733
123.0,60.044491,30.378346
135.0,59.971024,30.304334
101.0,59.835618,30.360981
86.0,60.024338,30.217727
75.0,59.833873,30.1571
328.7,59.973843,30.263389
137.0,59.911367,30.476846
129.0,59.952195,30.423073
136.0,59.916969,30.448774
122.2,60.029022,30.250049
82.0,59.999714,29.770869
105.7,60.024145,30.251522
103.0,59.826243,30.221258
191.0,59.936106,30.356822
122.0,59.852814,30.360919
101.0,60.013308,30.428373
127.0,59.863807,30.179854
178.0,59.963494,30.30154
99.5,59.989081,30.332873
106.0,60.049792,30.426487
114.0,59.997491,30.345683
104.0,60.039049,30.39942
113.0,59.980641,30.39448
95.0,59.859881,30.376019
87.0,59.850156,30.182046
128.0,59.854707,30.381679
105.0,59.953056,30.493708
159.0,59.840117,30.257091
117.0,59.978935,30.348387
136.0,59.828803,30.405529
100.5,59.826474,30.396447
74.0,59.9721,30.3064
142.0,59.930994,30.246653
91.0,59.973816,30.397956
84.0,59.866739,30.461395
118.0,60.020916,30.385002
160.7,59.983833,30.348917
252.2,59.941479,30.381634
145.0,59.940587,30.475687
272.0,59.93071,30.352223
119.0,59.999093,30.389278
208.0,59.958246,30.295324
91.0,59.839823,30.217521
81.0,59.862,30.475759
98.0,60.006309,30.278929
142.7,60.025992,30.320324
118.5,60.012291,30.431526
144.5,60.01664,30.279208
115.5,60.058969,30.428014
109.0,59.868306,30.270782
126.0,59.921416,30.30764
126.0,59.946743,30.220961
138.0,59.964602,30.2965
112.6,60.048512,30.435479
117.0,59.834085,30.516983
110.2,59.870691,29.848511
105.0,59.829192,30.191721
199.0,59.940839,30.357927
125.2,60.028227,30.33184
126.0,60.000659,30.343572
117.0,59.838164,30.420171
80.0,59.860667,30.497966
132.0,59.961985,30.289718
131.0,59.981793,30.388515
117.3,59.998468,30.244254
130.0,59.935858,30.238658
125.0,59.842743,30.248683
101.3,60.031719,30.144011
90.0,59.958147,30.489764
200.0,59.955002,30.28316
117.0,59.927811,30.379792
91.0,59.863581,30.371007
94.0,59.677672,30.452996
129.0,59.927869,30.259831
111.7,59.929227,30.311718
130.0,60.050785,30.437455
132.0,59.871789,30.369192
137.0,59.98859,30.30348
87.0,59.942079,30.497004
115.3,59.973667,30.302627
125.1,59.845071,30.376064
121.0,59.936787,30.317296
150.8,59.853401,30.146257
118.0,59.944224,30.235496
107.0,60.069773,30.310891
94.0,59.918783,30.418033
117.3,59.874277,30.387967
98.3,60.033832,30.401738
138.7,59.839895,30.350857
109.5,59.939636,30.496304
120.0,59.857585,30.470657
107.0,60.03927,30.403831
76.0,59.904175,30.420953
103.0,59.855683,30.181588
90.0,59.834189,30.181839
90.0,59.854147,30.469166
113.5,59.874734,29.86212
170.0,59.951574,30.230007
141.0,59.937355,30.477331
124.3,60.049981,30.436548
106.0,59.842531,30.240212
161.0,59.921773,30.354334
111.5,59.877398,30.457595
91.6,60.039202,30.452744
88.0,59.913478,30.328265
122.3,59.709308,30.411691
141.3,59.85181,30.146203
132.0,59.862429,30.387868
89.5,59.947622,30.485829
104.0,60.053651,30.357271
145.0,59.911863,30.317476
93.0,60.018673,30.231759
165.0,59.94312,30.22495
81.0,59.828053,30.416363
189.0,59.87206,30.334499
136.0,59.943755,30.236511
110.0,60.034263,30.412167
337.3,59.957935,30.273081
260.0,59.96766,30.285406
102.0,59.966926,30.399843
102.0,60.010861,30.370279
118.0,59.9438,30.261197
142.0,59.941299,30.237337
122.0,59.848253,30.156417
131.0,59.971672,30.306795
91.0,60.032528,30.338946
104.5,59.883873,30.468672
198.0,59.919734,30.370306
160.0,59.92975,30.347363
101.0,59.872358,30.367908
128.0,59.836409,30.352133
112.5,59.8589,30.168661
123.3,60.004735,30.390123
112.2,59.847706,30.187113
68.0,59.722091,30.269659
116.8,60.050237,30.445243
112.3,59.839565,30.114708
93.0,59.741677,30.090759
121.0,59.934042,30.347615
69.3,59.664817,30.412248
236.0,59.959435,30.25922
111.0,59.910731,30.324591
140.2,60.052245,30.314871
123.0,59.957223,30.486243
131.5,59.956813,30.311817
113.0,59.961251,30.436512
115.3,59.832114,30.510048
142.7,59.850156,30.282154
160.0,59.961579,30.322183
117.0,59.699735,30.420621
98.3,59.779037,30.129944
247.0,59.927116,30.305322
153.0,59.95074,30.235684
102.0,60.071389,30.326459
243.5,59.94079,30.39059
100.0,59.942088,30.268096
126.0,59.946964,30.260155
282.8,59.960003,30.293599
136.0,59.734357,30.411611
89.5,59.705881,30.367557
115.0,60.070608,30.324204
134.0,59.980614,30.386898
436.3,59.944386,30.395378
95.3,60.017472,30.414386
126.0,59.907992,30.415851
113.0,60.045462,30.398342
126.3,60.05817,30.271123
138.0,59.861173,30.24836
154.0,59.946432,30.340527
115.0,59.854377,30.301818
137.0,60.013996,30.401774
96.7,60.049954,30.435003
153.0,59.95889,30.225165
103.0,59.949487,30.471887
139.8,60.028928,30.330502
122.0,59.844502,30.308619
95.0,60.013434,30.273539
139.0,59.927144,30.311772
102.5,60.007524,30.233403
174.9,59.983369,30.313874
153.0,60.007101,30.404469
114.3,59.870366,30.158986
179.5,59.971213,30.270638
129.0,59.866644,30.258295
128.0,59.923284,30.328346
125.0,60.007114,30.285352
220.0,59.945815,30.341066
82.0,59.903877,29.776124
92.0,59.867267,29.919217
176.0,59.934538,30.310649
87.0,59.889255,30.320342
148.0,60.023304,30.285775
159.0,59.859565,30.322022
129.5,59.925683,30.474555
115.5,59.948392,30.345027
120.2,59.996749,30.244389
128.0,60.041004,30.395189
130.0,60.043628,30.318446
117.0,60.040195,30.405583
124.0,60.013969,30.2791
102.3,60.100001,29.978021
103.0,59.912147,30.321707
98.0,60.033153,30.236448
136.0,60.012219,30.352843
89.6,60.059912,30.430098
86.0,59.831806,30.221006
95.3,59.831087,30.545037
219.0,59.834248,30.332496
94.0,59.859397,30.380385
152.0,59.929826,30.411916
101.0,59.955237,30.422624
119.0,59.929569,30.376989
97.0,59.69454,30.42681
100.0,60.034407,30.32628
134.0,59.800096,30.398046
78.0,60.044985,30.465869
156.0,60.004483,30.281885
103.0,60.022036,30.228956
184.0,59.943963,30.28811
139.8,59.82509,30.333071
110.7,59.843259,30.258601
156.0,59.865962,30.380942
90.0,59.843191,30.236071
104.7,60.015786,30.316524
115.0,60.057119,30.424897
124.6,60.011729,30.381481
142.0,60.013978,30.267611
96.0,60.037944,30.350354
225.0,59.945116,30.354064
126.0,59.912116,30.305888
112.0,60.097377,29.970574
147.0,59.885544,30.320467
196.3,59.938189,30.37195
191.0,59.918047,30.299528
122.0,59.889516,30.271384
122.5,59.985084,30.423603
130.0,59.91171,30.284571
92.0,59.923117,30.319425
119.0,60.006098,30.252429
106.0,59.883196,30.47354
95.0,59.895416,30.416632
149.6,59.855376,30.349402
106.0,59.840004,30.176674
147.0,59.923026,30.292907
104.0,59.919716,30.353004
117.0,59.907501,30.308179
106.0,59.832697,30.405089
192.2,59.971582,30.305969
104.5,59.936922,30.352546
129.0,59.845089,30.375956
144.3,59.844628,30.320081
108.5,59.952984,30.480502
130.0,59.870922,30.367072
183.2,59.939951,30.250812
137.0,59.962404,30.322614
95.0,59.956723,30.482164
70.5,59.745553,30.563803
117.0,59.848841,30.335811
122.0,59.851241,30.368563
187.0,59.838041,30.350426
80.0,59.736561,30.567046
76.0,59.824855,30.212984
144.0,59.836382,30.351989
163.7,60.010731,30.290715
139.0,60.003574,30.261484
154.0,59.92336,30.326854
114.0,59.879389,29.904467
96.0,60.019797,30.406823
90.5,59.825276,30.406032
159.0,59.948875,30.237454
123.0,59.95238,30.219209
130.0,59.925655,30.30587
136.0,59.853482,30.142089
93.5,59.867837,29.976637
131.9,60.031,30.238577
114.0,59.983626,30.408628
98.5,60.039153,30.330376
141.5,59.700116,30.403283
90.0,59.925592,30.340653
103.8,60.005009,30.438425
127.0,59.981019,30.349115
151.0,60.006246,30.40287
212.0,59.941029,30.324151
89.0,59.860432,30.504703
95.5,59.892338,30.431957
143.7,60.008878,30.259984
81.0,59.723271,30.402286
94.9,60.049536,30.433161
123.0,59.925254,30.407802
82.0,59.854919,30.475948
140.3,59.93218,30.369471
92.0,59.955426,30.477727
94.7,59.963723,30.432568
129.0,59.955836,30.351926
90.0,59.840731,30.142655
170.0,59.93034,30.2488
156.0,59.938608,30.204917
91.0,59.919581,30.306391
196.0,59.70713,30.387051
91.0,60.049393,30.388479
68.0,59.733931,30.460443
110.0,60.059571,30.452951
117.0,59.857979,30.306166
109.0,59.959899,30.295243
116.8,59.861498,30.182289
108.0,59.809912,30.369345
98.0,59.946982,30.486
146.0,59.862714,30.322165
138.0,59.951186,30.300606
71.0,59.75617,30.469696
155.0,59.91429,30.33078
155.0,59.706058,30.38812
137.8,59.89255,30.450202
84.0,59.67625,30.456975
131.0,59.861187,30.335056
138.0,59.937067,30.197812
77.0,59.989828,29.788198
138.5,59.851056,30.155294
92.0,59.756102,30.473873
104.5,59.853794,30.196635
99.0,59.982788,30.276836
148.3,59.905976,30.293455
125.7,60.041481,30.318931
124.5,59.933063,30.377259
165.0,59.984814,30.286215
101.0,59.85947,30.505071
92.0,59.835654,30.20657
107.8,59.864656,30.50976
113.0,59.869205,30.44209
235.3,59.96521,30.285703
208.0,59.958953,30.313191
92.4,59.864096,30.170862
91.0,59.833927,30.141451
141.5,59.877263,30.33423
130.0,59.907568,30.471914
90.0,60.018403,30.229639
105.6,59.863116,30.51401
97.8,59.939108,30.494786
103.0,60.015628,30.25825
146.0,59.911263,30.325543
89.0,59.870795,30.358835
99.0,59.878134,30.268976
305.4,59.951731,30.390096
93.0,59.860667,30.174213
120.0,59.956714,30.320845
99.0,59.948785,30.360874
114.0,59.924352,30.285442
120.0,59.894405,30.413533
103.0,59.813179,30.370989
247.7,59.932919,30.365644
120.0,59.920731,30.41647
88.0,59.829676,30.396609
133.0,59.957877,30.332783
223.0,59.921768,30.284957
90.0,59.867132,30.277824
99.8,59.946247,30.50349
107.0,60.042316,30.366353
119.0,59.84974,30.376397
89.0,59.827207,30.411027
137.0,59.946905,30.271312
110.2,60.023587,30.220647
228.0,59.928631,30.294506
124.8,59.839117,30.352376
168.0,59.927333,30.314045
107.0,59.922508,30.355906
79.0,59.871351,30.447974
202.0,59.847051,30.31082
154.0,59.958395,30.292153
103.7,60.050731,30.447049
126.0,59.834139,30.358439
78.0,59.907622,29.78146
130.0,59.871825,30.307002
120.0,59.985791,30.256822
93.0,59.827021,30.169407
83.0,60.010443,30.422292
136.8,59.939776,30.292099
159.0,59.922963,30.37204
129.0,60.023304,30.220449
135.0,59.851019,30.179782
82.0,59.873966,30.298899
180.5,59.938784,30.22371
100.3,59.728855,30.401936
76.0,59.732888,30.567881
107.0,59.956111,30.352645
208.0,59.942403,30.351998
102.5,59.805586,30.3746
122.2,59.832593,30.172012
85.0,59.913835,30.326962
99.0,59.851598,30.029746
191.0,60.012692,30.311152
143.3,59.983671,30.356714
153.0,59.925227,30.303453
89.4,59.862565,30.167314
108.0,59.833705,30.197776
119.0,59.861982,30.322992
115.5,60.032537,30.296815
98.0,60.074513,30.331777
141.5,59.939469,30.204764
101.0,59.977665,30.422831
137.0,59.974279,30.306274
89.0,59.836757,30.174473
111.0,59.943625,30.417683
107.8,59.86673,30.167709
166.3,59.97301,30.305744
132.5,59.923649,30.371797
106.0,59.984193,30.277555
130.0,60.025565,30.322884
138.5,59.918314,30.298495
135.5,60.022553,30.314539
114.0,59.930467,30.424447
110.0,60.006039,30.250282
96.0,60.049402,30.347094
68.0,59.744823,30.083797
141.0,60.025107,30.316057
95.0,59.871007,30.473747
111.0,59.814224,30.367467
169.0,59.998333,30.378939
84.3,60.032578,30.449376
93.0,60.038978,30.456113
194.5,59.942543,30.361529
258.0,59.958246,30.279971
104.0,60.057204,30.316012
84.0,59.755195,30.477277
109.0,60.0093,30.410757
110.0,59.854287,30.219901
329.0,59.974703,30.302672
114.5,60.054711,30.425795
110.0,60.050493,30.427026
98.0,59.966741,30.434895
190.7,59.903327,30.322273
113.0,59.852669,30.176944
89.0,59.851413,30.466534
94.0,59.788723,30.147344
86.0,59.843959,30.159615
103.7,59.900777,30.479505
161.0,59.970916,30.307217
87.5,59.88292,30.46701
193.5,59.872236,30.319704
143.0,59.958782,30.353651
148.7,60.01405,30.391551
102.5,60.00101,30.285622
115.0,59.952146,30.239116
109.5,59.85111,30.218563
126.7,59.841545,30.503724
151.2,60.092945,29.961734
75.5,60.032047,30.45738
228.0,59.951722,30.301702
109.5,59.916442,30.292135
89.0,59.955512,30.436647
103.0,59.92433,30.449618
143.0,59.911845,30.292934
124.0,59.917312,30.292736
92.0,59.859664,30.47257
101.0,59.856759,30.191532
113.5,59.85397,30.35728
92.0,59.857341,30.180896
58.0,59.758418,30.466147
105.0,60.018695,30.406688
94.0,59.83758,30.128506
211.0,59.841382,30.301702
215.0,59.925146,30.32548
101.0,60.197885,29.711122
104.0,59.837775,30.266128
145.0,59.92713,30.299294
133.0,60.021861,30.327268
117.0,59.953705,30.414045
106.5,59.776781,30.326082
78.0,59.882582,30.454909
158.5,59.888379,30.313766
96.0,59.877226,30.257442
162.0,59.859818,30.313532
109.0,59.912558,30.346402
107.0,59.897005,30.427951
147.0,59.923288,30.410784
84.0,60.033719,30.397651
140.0,59.91351,30.314296
132.7,59.964124,30.285873
164.0,60.027849,30.291182
214.5,59.975279,30.303876
112.0,59.924718,30.317117
134.7,59.978818,30.370144
109.0,59.985404,30.387257
116.0,59.993329,30.322812
100.0,59.831648,30.211304
162.0,59.945562,30.240239
143.5,59.849627,30.325938
104.0,59.848538,30.369551
71.0,59.908028,29.768965
138.0,59.957012,30.228974
143.3,59.940366,30.223467
133.0,60.001617,30.294461
71.0,59.734339,30.567639
152.3,59.940217,30.203812
99.5,59.879371,30.463425
88.0,60.031409,30.147668
114.5,60.009737,30.393006
202.3,59.949163,30.356975
114.3,59.930173,30.244731
120.0,60.025273,30.371222
87.7,59.831485,30.370576
97.0,59.94668,30.261367
119.0,60.011014,30.407649
115.0,59.984206,30.290329
87.0,59.949605,30.495908
131.8,59.844117,30.212364
89.0,59.870267,30.446807
140.0,59.893051,30.259499
114.0,59.871319,30.260936
99.0,59.70407,30.3625
115.7,59.965124,30.432083
104.0,59.871622,29.854925
155.5,59.966138,30.281687
102.0,59.860644,30.174851
78.0,59.85801,30.166649
98.5,60.04042,30.452708
134.0,59.943683,30.360164
102.0,60.016433,30.239996
136.0,59.918241,30.44298
136.0,59.833619,30.399762
117.0,60.00975,30.322983
94.0,59.908629,30.504577
119.0,60.012593,30.237014
94.0,59.828772,30.152986
103.0,60.05424,30.003227
86.0,59.955894,30.414943
124.0,59.929745,30.459401
118.0,60.010317,30.273629
251.0,59.957106,30.323243
204.0,59.932022,30.407883
166.0,59.955448,30.302474
92.0,59.987308,30.413263
100.0,59.856162,30.469336
125.0,59.96048,30.299025
171.5,59.936381,30.279199
139.0,59.835179,30.36329
170.0,59.94248,30.343788
199.0,59.922878,30.371222
97.0,59.863057,30.302438
106.0,59.954989,30.487482
88.0,60.01557,30.369767
133.0,59.917696,30.45004
123.0,59.843127,30.272408
103.0,59.858973,30.222506
170.0,59.873243,30.330088
106.0,59.840071,30.255609
122.3,59.916613,30.326585
103.0,60.000101,30.385856
97.3,59.839479,30.137364
92.5,59.825253,30.161295
229.0,59.927482,30.323863
113.0,59.830992,30.157801
143.0,59.924564,30.403975
127.0,59.903629,30.272713
99.0,59.91498,30.302097
67.0,59.718865,30.083447
86.0,59.838114,30.139457
128.0,59.836206,30.342153
88.0,60.038892,30.456059
129.5,59.92497,30.339081
154.7,59.839637,30.356625
113.5,59.954232,30.474223
98.0,60.054886,30.438255
96.0,59.976089,30.429092
117.0,59.936178,30.371384
183.5,59.983162,30.272632
87.2,60.035342,30.232028
128.0,59.952159,30.42354
95.0,59.988824,30.287122
86.0,59.878988,30.435146
83.0,59.824778,30.204064
103.0,59.718793,30.416542
120.5,59.945148,30.212858
256.5,59.98354,30.315994
105.0,60.016856,30.274752
150.5,59.960485,30.418896
110.5,59.941276,30.287778
109.0,60.019594,30.387464
91.0,59.928411,30.367746
111.0,59.845433,30.243356
119.0,59.944887,30.26956
370.0,59.969187,30.272246
145.0,59.916491,30.46162
126.7,59.860495,30.364871
119.5,60.029598,30.403616
80.0,60.032016,30.456212
96.0,59.885444,30.268356
107.7,59.831462,30.200201
97.0,59.856234,30.184112
100.0,59.843986,30.485129
173.0,59.967732,30.271985
178.0,59.851245,30.320485
103.0,59.956687,30.484042
93.0,59.835338,30.20825
127.0,59.98182,30.38882
243.0,59.942191,30.361107
107.0,60.039373,30.453912
103.3,59.859705,30.506428
151.0,59.934858,30.371222
61.0,59.677177,30.454361
310.0,59.936557,30.318249
140.0,59.958706,30.306813
131.0,60.001424,30.388452
98.0,59.982217,30.351801
145.0,59.96057,30.22751
144.0,60.041072,30.410506
121.0,60.050367,30.449789
149.0,60.029413,30.322291
154.8,60.018228,30.248773
84.0,59.909815,30.316686
166.0,59.864182,30.332927
120.0,59.878455,30.33184
123.3,59.853211,30.224815
143.0,59.917362,30.446896
98.0,59.826732,30.19862
131.0,60.019176,30.26965
87.0,59.913618,30.281301
146.0,59.923739,30.324977
88.0,60.051338,30.445998
114.0,59.732525,30.460587
104.0,59.93328,30.23917
113.0,59.932996,30.384877
140.0,59.947041,30.385038
133.5,60.019936,30.281157
132.0,59.944152,30.357918
106.7,60.037584,30.240068
137.5,59.909463,30.317278
167.0,59.968389,30.304972
200.0,59.926503,30.428966
89.0,60.049334,30.384329
114.5,59.796542,30.404541
94.0,59.853401,30.186654
134.0,60.002261,30.326307
77.0,59.830956,30.18289
105.0,59.861869,30.24756
100.0,59.965372,30.291012
101.5,60.104558,29.971202
160.0,59.844737,30.323585
147.0,59.936183,30.383053
106.0,60.048952,30.319713
101.0,59.960003,30.490231
129.0,59.910271,30.478194
80.0,59.991268,29.761105
135.0,59.703652,30.393797
115.0,59.932058,30.289476
96.0,60.020826,30.391416
154.5,59.877317,30.314359
112.0,59.938004,30.482802
335.0,59.934786,30.347686
144.0,59.938883,30.361395
101.0,59.940321,30.358125
91.0,59.834931,30.361404
119.7,59.853437,30.153713
217.0,59.927211,30.313586
133.0,60.033549,30.146617
91.0,59.84348,30.16425
70.8,60.042339,30.465977
100.0,60.005473,30.414988
148.0,60.014189,30.277968
102.0,59.828193,30.223512
95.0,59.946522,30.498118
105.3,59.930651,30.458952
105.0,60.028433,30.459311
123.5,60.014967,30.334643
105.0,59.704451,30.407236
89.2,59.82855,30.407703
80.0,59.719619,30.073817
173.0,59.929605,30.244021
132.0,59.850816,30.382505
89.0,59.941033,30.479182
91.0,59.829853,30.197192
88.0,59.846088,30.272093
59.0,59.98738,30.317117
121.0,59.838091,30.36903
226.0,59.974752,30.314278
88.0,59.873225,29.892205
203.7,59.944729,30.394444
100.0,59.97957,30.34739
81.5,59.746972,30.081821
155.5,59.922666,30.369291
144.0,60.005185,30.258726
120.0,59.931359,30.240868
86.0,59.88646,30.356777
113.0,60.014185,30.285254
86.0,59.838855,30.206902
220.0,60.013101,30.309355
133.0,59.925362,30.303983
100.7,60.051207,30.362329
156.0,59.93461,30.314251
132.7,59.851625,30.148063
119.0,59.950001,30.299285
213.0,59.939852,30.343222
147.0,59.996731,30.273854
102.0,60.06474,30.429083
93.0,59.998085,30.333754
107.5,59.892721,30.452556
98.0,59.859488,30.170512
100.5,59.971776,30.384203
670.3,59.975603,30.249492
86.0,59.856921,30.215059
108.0,59.831508,30.513803
184.0,59.919662,30.288326
111.0,60.030052,30.241434
145.0,59.925475,30.40428
149.5,60.042878,30.329235
109.0,60.015502,30.320917
95.0,59.749552,30.604128
114.0,59.923477,30.284265
109.0,59.982563,30.376226
103.7,59.937238,30.487509
114.5,60.012395,30.365401
108.0,59.833068,30.31232
111.7,60.043777,30.40313
125.0,60.035297,30.250426
94.0,60.021951,30.394129
104.0,60.028784,30.142529
105.5,59.830535,30.414198
122.0,60.008527,30.354684
100.0,59.932261,30.461943
108.0,59.810609,30.298773
93.0,59.949618,30.277546
130.0,59.939523,30.243311
191.0,59.965106,30.297426
94.6,59.757276,30.627898
129.5,59.959543,30.304379
120.0,59.982694,30.398684
83.0,59.91544,30.435084
225.2,59.940339,30.38282
117.0,59.872254,30.273225
98.0,59.871021,30.373306
133.0,60.030074,30.402268
139.3,60.034038,30.322668
109.0,59.884663,30.271967
116.3,60.06121,30.30728
106.0,59.875108,30.440159
112.0,60.012795,30.272327
107.0,60.014068,30.330879
133.0,59.928374,30.365689
91.0,59.869621,29.85868
82.5,59.756047,30.629371
84.0,59.920275,30.342297
93.0,59.739337,30.614306
101.3,59.828849,30.403921
134.0,59.933798,30.370001
150.0,59.93552,30.370028
96.0,59.94823,30.481302
111.0,59.868311,30.360092
97.0,59.826492,30.209759
219.0,59.931815,30.352834
146.5,59.918273,30.357218
86.0,59.774131,30.599996
98.0,59.838109,30.17936
94.0,59.969799,30.504577
93.5,59.862587,30.512213
159.0,59.930764,30.240284
88.0,59.877524,30.387608
80.0,59.901906,30.275471
158.0,59.916591,30.298297
126.0,60.058147,30.323306
119.0,59.924334,30.32645
104.0,59.958264,30.22009
129.0,60.011671,30.323414
200.0,59.930313,30.245925
80.0,59.726106,30.453023
91.0,59.73423,30.616193
607.0,59.931783,30.306256
134.0,59.929366,30.415033
99.0,59.944215,30.350372
64.0,59.916352,29.771498
114.5,60.052223,30.431625
104.5,59.951497,30.415258
108.0,60.04729,30.380017
93.0,59.921272,30.359158
117.0,59.83801,30.384805
149.0,60.032218,30.405241
74.0,59.908904,29.781838
118.0,60.047074,30.398738
368.0,59.930372,30.338874
87.0,60.008019,30.428822
108.0,59.962908,30.3049
108.5,59.981911,30.412096
98.5,59.940862,30.497507
188.7,59.941759,30.228992
108.5,59.991592,30.427187
162.0,59.938081,30.345198
109.0,60.024864,30.420567
126.0,59.91305,30.450418
132.0,59.915513,30.360739
102.0,59.812849,30.561746
93.5,59.857992,30.172057
104.0,59.911796,30.310847
92.0,59.855859,30.242467
136.0,59.971434,30.293213
121.2,59.687075,30.426523
91.0,59.944323,30.471402
87.0,59.860852,30.307244
144.0,59.863306,30.313371
82.5,60.031252,30.450696
97.0,60.029319,30.299195
100.0,59.95051,30.485003
119.0,60.0059,30.423163
113.0,59.96407,30.330466
121.0,59.955903,30.349285
129.0,59.852411,30.360505
101.3,60.014324,30.276172
97.0,60.037661,30.404837
96.0,59.755408,30.372399
118.0,60.04654,30.393015
121.0,59.896738,30.374986
117.0,60.007942,30.25525
79.0,60.034286,30.448289
74.0,59.907722,30.343105
113.0,59.936674,30.407577
73.0,59.920902,30.347354
95.0,59.685335,30.42301
82.0,60.022072,30.397857
97.0,59.91065,30.307828
70.0,59.745948,30.610767
122.0,59.965025,30.27892
138.0,59.989306,30.291955
136.0,59.828292,30.333098
144.0,59.943192,30.343437
93.0,59.853162,30.467351
241.3,59.942791,30.378714
154.0,59.858869,30.315688
128.0,60.02405,30.235783
105.0,59.975819,30.394057
97.0,60.104598,29.974553
94.0,59.958309,30.425651
130.5,59.927184,30.418977
331.5,59.93222,30.254325
126.0,60.017022,30.243428
89.0,59.867204,30.267952
343.0,59.973906,30.260541
120.0,60.00742,30.286116
139.0,59.93268,30.360389
109.0,59.909508,30.241479
93.0,59.843123,30.273539
87.5,59.846292,30.485497
147.0,60.014661,30.29279
118.5,59.988658,30.379424
75.0,59.806762,30.371025
117.0,59.998738,30.284598
98.0,59.925615,30.484302
104.0,59.891877,30.487851
198.0,59.867959,30.317296
375.0,59.949271,30.306319
136.0,59.963904,30.302402
140.5,59.874341,30.32363
84.0,59.732044,30.581841
125.0,59.890175,30.411566
100.5,59.864674,30.385712
136.5,59.894919,30.413335
102.5,59.828007,30.16708
132.0,60.019203,30.271132
92.0,59.890279,30.484958
152.0,59.924925,30.405098
92.0,59.947433,30.491408
129.0,59.941885,30.378355
78.0,59.835369,29.872558
155.0,59.921552,30.348369
91.0,59.925705,30.352519
91.6,59.860721,30.506841
119.0,59.949068,30.367207
93.0,59.942579,30.500553
128.0,59.966048,30.29606
90.3,59.944571,30.485991
125.0,59.956417,30.2943
81.0,59.909346,30.323908
121.0,59.982838,30.393312
88.0,59.919734,30.289449
76.0,59.836378,30.504442
108.0,59.959638,30.419174
101.0,60.053858,30.427187
90.0,59.73052,30.410038
97.0,59.859696,29.936599
103.0,59.916045,30.361035
176.0,59.943174,30.345656
175.3,59.940654,30.262445
118.0,60.024329,30.241658
129.0,60.035504,30.334957
120.0,59.923121,30.28537
110.0,59.936931,30.380691
92.0,59.893588,30.420684
68.7,60.054145,30.005788
101.5,59.9697,30.301639
112.0,60.020916,30.267575
136.0,59.851928,30.137292
116.5,60.051778,30.429209
126.0,59.918431,30.278283
76.0,59.978593,30.511584
101.0,59.735092,30.610372
95.7,59.944621,30.383017
101.0,59.965867,30.433485
114.0,59.934245,30.377223
105.0,60.087219,29.952733
103.7,59.936764,30.383592
190.0,59.964169,30.303489
167.5,59.960143,30.224447
293.8,59.970564,30.261799
110.0,60.04539,30.320557
78.0,59.955038,30.366407
102.0,59.948776,30.47823
98.1,59.810478,30.377475
155.0,59.93717,30.35755
132.0,59.870822,30.377412
93.0,59.864842,30.444174
75.0,60.037122,30.463668
94.0,59.87341,29.897011
218.0,59.931941,30.323162
92.0,59.873753,30.269057
324.0,59.942958,30.347264
104.0,59.941051,30.414072
80.0,59.988005,30.419004
107.0,59.930769,30.47028
125.7,60.007492,30.270512
119.0,60.01579,30.404424
99.0,59.704756,30.415473
68.0,59.742792,30.561881
147.0,59.926079,30.406823
91.0,59.905768,30.460739
132.0,59.909562,30.352483
120.0,59.924366,30.3473
105.0,59.955385,30.468797
81.0,59.899708,30.283044
96.0,59.872191,30.360514
135.0,59.927171,30.470315
80.7,59.678362,30.427816
122.6,60.031634,30.236637
107.0,59.907401,30.476972
136.7,59.942755,30.232801
210.5,59.938369,30.306714
100.0,59.914412,29.766926
134.2,60.006336,30.294246
383.4,59.96716,30.273611
103.3,60.10271,29.970924
103.5,60.053835,30.421214
87.0,59.841717,30.146545
162.0,59.970767,30.320342
99.0,59.89987,30.283897
94.2,60.062108,30.331804
77.0,59.74252,30.609195
95.0,59.862908,30.35516
130.0,59.936814,30.239772
85.0,59.833479,30.403005
86.0,59.92189,30.286574
145.7,59.877619,30.320881
68.3,59.76144,30.630126
167.0,60.006507,30.262293
136.0,59.847923,30.332469
149.0,59.945504,30.25905
105.8,59.932622,30.384311
143.0,60.053795,30.312167
99.0,59.995476,30.320854
134.0,60.014005,30.250516
93.0,59.885693,30.487222
107.0,60.052335,30.327052
102.0,59.912617,30.344336
127.0,59.982383,30.413874
133.0,59.856194,30.249932
153.5,59.928338,30.314431
109.0,59.843534,30.34006
132.5,59.962688,30.421321
101.7,59.882166,30.48936
180.0,59.957633,30.328436
133.0,59.833221,30.314664
177.0,59.968633,30.299609
125.0,59.872724,30.300103
