price_per_m,latitude,longitude
38.0,53.325611,50.317433
62.0,53.255668,50.205682
44.5,53.110601,50.081374
68.3,53.243917,50.187402
47.7,53.214539,50.226227
54.0,53.221155,50.272239
116.0,53.206083,50.124807
53.3,53.223959,50.256815
44.5,53.230697,50.297194
69.0,53.227792,50.207605
50.5,53.250653,50.256976
37.0,53.117276,50.071384
54.0,53.190925,50.176694
57.5,53.220632,50.219463
64.9,53.223996,50.15075
73.5,53.200781,50.217639
62.0,53.201671,50.197723
42.0,53.342054,50.225598
42.6,53.343801,50.216498
56.0,53.190704,50.093851
56.8,53.196013,50.216768
60.0,53.24201,50.238417
54.0,53.198662,50.137195
48.0,53.20967,50.183871
50.0,53.195991,50.176047
62.0,53.21153,50.160335
54.8,53.187203,50.124088
48.5,53.313917,50.309698
61.0,53.238949,50.213588
70.0,53.238372,50.22593
35.0,53.229549,50.191974
63.0,53.228929,50.214369
44.2,53.188999,50.198092
77.7,53.185843,50.103993
73.5,53.211299,50.13662
49.3,53.192938,50.188767
44.2,53.341151,50.219669
54.0,53.227366,50.271852
43.7,53.227096,50.262366
46.7,53.143745,50.04836
76.0,53.263382,50.219723
55.0,53.205657,50.162303
54.0,53.196471,50.179865
75.0,53.254101,50.215375
50.5,53.225139,50.190591
62.0,53.19721,50.143214
53.5,53.246224,50.267765
51.0,53.211584,50.252655
61.0,53.150706,50.072669
74.4,53.259875,50.222795
53.0,53.14214,50.041425
60.0,53.191308,50.102358
58.8,53.247538,50.202673
96.0,53.209109,50.11833
64.3,53.219856,50.219328
51.0,53.238647,50.237016
53.0,53.242667,50.239773
80.4,53.209826,50.162626
59.0,53.221392,50.255135
53.7,53.308784,50.288965
53.0,53.248438,50.212959
53.0,53.20193,50.193735
57.0,53.349929,50.21259
73.0,53.1888,50.11621
70.0,53.213558,50.167208
73.0,53.21146,50.164953
47.3,53.190246,50.147597
81.3,53.19187,50.138596
48.0,53.322378,50.315331
88.0,53.213121,50.147975
45.7,53.242144,50.239405
44.0,53.373547,50.370954
37.0,53.137111,50.15853
54.5,53.211482,50.214145
47.2,53.227037,50.298398
67.0,53.19392,50.176945
53.0,53.21139,50.237195
38.1,53.103432,50.034455
61.0,53.267222,50.222714
94.0,53.198138,50.111216
59.0,53.259197,50.194525
60.0,53.192873,50.145756
57.8,53.246876,50.18998
54.7,53.209762,50.233027
65.0,53.298291,50.278239
65.4,53.19816,50.15314
44.8,53.319355,50.309384
49.0,53.25465,50.241651
56.0,53.250593,50.202359
55.5,53.215731,50.26807
63.0,53.211304,50.209994
36.0,53.143755,50.044156
49.6,53.208699,50.283584
50.0,53.322593,50.315115
57.0,53.212231,50.224834
34.0,53.288463,50.241885
42.0,53.26663,50.244984
52.0,53.244332,50.233171
54.0,53.232869,50.225086
45.7,53.245922,50.254434
50.0,53.193601,50.182874
43.0,53.229694,50.215205
52.0,53.114703,50.151622
54.0,53.191999,50.174349
54.0,53.229285,50.213938
40.0,53.114206,50.077133
51.7,53.233252,50.210821
43.0,53.326729,50.317442
47.4,53.340597,50.22567
42.0,53.122664,50.095091
41.5,53.320329,50.311594
59.5,53.22929,50.210731
38.2,53.107941,50.082416
62.0,53.245922,50.19537
51.0,53.231522,50.266543
17.0,53.140655,50.135201
57.2,53.117416,50.16197
36.3,53.243863,50.309474
37.0,53.226126,50.238381
51.7,53.251267,50.236495
49.3,53.233112,50.29634
57.0,53.209826,50.130404
62.3,53.263409,50.223739
63.0,53.201164,50.148298
50.0,53.235408,50.243906
46.0,53.327353,50.316346
52.0,53.185805,50.078382
44.0,53.235597,50.274718
42.3,53.346908,50.22152
41.0,53.212501,50.282695
54.3,53.110076,50.143267
65.5,53.263872,50.214935
61.0,53.192366,50.150867
40.0,53.234998,50.182793
44.0,53.147952,50.060209
49.0,53.211795,50.164549
84.2,53.198769,50.110721
58.5,53.226714,50.262734
50.7,53.253077,50.229694
68.0,53.211083,50.133251
69.0,53.201747,50.148442
46.0,53.489202,49.851324
59.2,53.118573,50.158395
59.2,53.20275,50.189019
81.5,53.235429,50.053454
41.0,53.31836,50.307147
71.0,53.258432,50.191453
46.0,53.210193,50.254955
56.0,53.208732,50.240411
57.8,53.201315,50.22284
63.0,53.192058,50.17955
51.6,53.349333,50.211809
23.0,53.229468,50.259824
57.0,53.19201,50.176811
42.0,53.349419,50.214594
62.0,53.206321,50.190321
49.2,53.173959,50.190851
73.0,53.218492,50.170729
28.0,53.136901,50.127655
61.0,53.236804,50.253805
52.0,53.111773,50.144256
61.0,53.194993,50.169867
58.0,53.24659,50.235228
54.0,53.227161,50.263714
64.6,53.203554,50.226254
45.0,53.347414,50.219265
45.0,53.186253,50.092827
58.0,53.219635,50.245083
49.3,53.116254,50.150894
53.0,53.201564,50.231006
61.0,53.227538,50.213704
53.3,53.205177,50.239612
45.5,53.315848,50.305943
43.3,53.106287,50.084212
63.0,53.247657,50.236019
69.2,53.206283,50.188031
52.0,53.241347,50.197508
65.0,53.253799,50.219696
50.0,53.147379,50.074942
63.0,53.252371,50.202413
64.0,53.186992,50.111916
78.0,53.199999,50.138156
79.0,53.188066,50.094812
62.8,53.204293,50.230988
56.3,53.242139,50.22055
62.5,53.193289,50.170882
49.0,53.258211,50.229856
47.5,53.445322,49.800524
53.3,53.234572,50.251425
54.3,53.25799,50.209644
39.0,53.517314,50.1368
56.3,53.190683,50.133799
33.0,53.114427,50.078768
57.0,53.256692,50.217064
68.0,53.254919,50.225302
56.0,53.228379,50.229973
61.0,53.208564,50.190079
33.3,53.515424,50.141345
113.0,53.214906,50.134536
58.7,53.229522,50.263741
48.3,53.231074,50.218564
57.0,53.244532,50.214648
63.0,53.233742,50.187662
67.5,53.197718,50.183764
38.0,53.248702,50.310911
46.8,53.312787,50.311154
52.5,53.287209,50.221735
87.0,53.185001,50.106032
64.8,53.230331,50.252664
67.9,53.241994,50.185731
37.5,53.136841,50.159177
42.0,53.186426,50.092989
51.5,53.10926,50.14174
52.0,53.219565,50.272301
53.0,53.151392,50.074214
46.7,53.228767,50.27346
61.5,53.207119,50.225221
57.0,53.186701,50.193986
76.0,53.211272,50.144588
48.0,53.215823,50.269571
49.0,53.316536,50.31172
54.0,53.198899,50.162923
50.5,53.217953,50.224906
52.0,53.162839,50.390169
51.0,53.2982,50.323685
47.0,53.212798,50.238597
54.0,53.23903,50.221178
55.0,53.212879,50.201101
89.0,53.229258,50.210524
37.0,53.125652,50.090393
54.0,53.202071,50.228787
49.3,53.312163,50.309653
55.0,53.186706,50.19316
48.0,53.28035,50.27364
43.5,53.223209,50.200598
53.0,53.310102,50.287681
67.0,53.200113,50.154227
46.2,53.242285,50.248074
50.5,53.248643,50.258431
52.0,53.217031,50.227422
84.0,53.195743,50.122687
84.8,53.210231,50.120756
36.0,53.119729,50.088506
54.0,53.248761,50.210408
49.0,53.215683,50.239953
70.0,53.197162,50.209752
59.0,53.349145,50.212806
56.0,53.227711,50.231536
56.5,53.20953,50.189989
36.5,53.125041,50.091974
49.0,53.24978,50.259222
50.8,53.188843,50.206994
23.0,53.117762,50.07239
45.0,53.218303,50.22823
71.0,53.219613,50.190761
64.0,53.232357,50.184347
80.7,53.233462,50.219804
97.6,53.192204,50.087958
69.8,53.192522,50.117692
31.0,53.232902,50.26233
39.0,53.139591,50.241058
71.0,53.1968,50.132766
48.7,53.243648,50.234357
61.2,53.235025,50.273209
60.0,53.223872,50.193456
56.0,53.207405,50.183332
58.5,53.206062,50.234554
55.0,53.260586,50.236989
44.7,53.249209,50.260731
46.0,53.303021,50.270478
51.0,53.24972,50.256141
56.5,53.214674,50.160488
63.0,53.217904,50.242711
49.0,53.216464,50.270199
65.0,53.192021,50.122031
74.0,53.188433,50.092531
47.3,53.247571,50.264738
66.0,53.264297,50.215294
56.0,53.112563,50.148936
83.0,53.215801,50.237752
51.0,53.229371,50.212294
73.0,53.245545,50.211665
70.5,53.20885,50.204191
74.5,53.253109,50.212177
44.0,53.293399,50.37099
60.0,53.21303,50.191184
49.8,53.109595,50.13874
65.8,53.22019,50.247203
68.5,53.211886,50.211521
60.2,53.255372,50.239208
17.0,53.136155,50.12178
44.0,53.346516,50.220999
45.0,53.43681,50.125732
44.0,53.093305,50.163587
26.0,53.044928,50.183746
56.0,53.208537,50.244858
55.0,53.215931,50.271026
66.8,53.240587,50.054837
52.0,53.214992,50.198855
55.7,53.261761,50.236602
57.0,53.258275,50.227071
26.0,53.196202,50.119309
60.0,53.225668,50.204182
34.0,53.487396,49.85242
68.0,53.198699,50.134356
127.0,53.196342,50.109877
43.0,53.115162,50.080619
55.0,53.245027,50.225239
66.0,53.187796,50.122633
53.3,53.232449,50.281716
49.0,53.223048,50.244786
60.0,53.200161,50.148298
51.0,53.243901,50.060371
56.0,53.228277,50.192244
50.0,53.23309,50.268304
36.3,53.116303,50.068761
44.0,53.122096,50.093123
64.5,53.244489,50.226892
41.0,53.348849,50.215717
57.0,53.201337,50.157371
60.0,53.113768,50.14395
67.0,53.231635,50.223694
92.5,53.194599,50.112734
64.7,53.239569,50.195558
52.0,53.249688,50.259177
64.0,53.194378,50.120738
42.0,53.19584,50.119399
58.5,53.237963,50.261459
44.0,53.22694,50.208737
37.9,53.390594,50.168438
67.5,53.236475,50.225329
64.0,53.24819,50.227754
63.4,53.248012,50.238354
42.5,53.217834,50.271556
47.7,53.301262,50.27788
62.9,53.231031,50.248586
44.0,53.228503,50.266858
39.9,53.161932,50.382615
44.2,53.246353,50.268259
40.0,53.120151,50.081877
60.0,53.247646,50.249709
64.0,53.241449,50.184617
57.0,53.241013,50.233755
56.0,53.225344,50.268187
42.0,53.244876,50.25359
53.0,53.1839,50.091093
30.0,53.142443,50.133647
47.0,53.254876,50.220819
48.0,53.297721,50.285704
44.3,53.318844,50.308261
64.0,53.2461,50.209779
63.0,53.197184,50.151289
42.8,53.319678,50.310121
73.6,53.211121,50.140833
62.4,53.235419,50.20765
54.0,53.239639,50.223298
46.0,53.297726,50.284977
42.5,53.216621,50.195657
32.0,53.206882,50.190034
62.3,53.188794,50.183225
50.0,53.321372,50.314028
45.0,53.108746,50.082254
59.5,53.239046,50.224933
60.0,53.201094,50.18945
45.0,53.316999,50.311279
51.5,53.249413,50.256958
64.0,53.210209,50.221726
51.5,53.209848,50.226083
30.5,53.303091,50.285076
43.5,53.298146,50.280952
56.0,53.199277,50.138785
69.2,53.240355,50.184779
73.7,53.210533,50.133754
74.0,53.183312,50.078355
40.5,53.213218,50.242495
49.2,53.225802,50.295469
43.0,53.21764,50.23159
56.5,53.236135,50.224233
89.5,53.190224,50.118501
62.0,53.214561,50.162815
63.0,53.245803,50.194804
64.2,53.205377,50.224906
117.5,53.194173,50.088695
55.0,53.211148,50.235039
82.0,53.201315,50.114467
61.0,53.116119,50.159248
45.0,53.18281,50.096295
59.0,53.213946,50.23291
39.0,53.185411,50.256868
54.0,53.21118,50.227341
60.0,53.187629,50.188013
48.0,53.209071,50.276317
73.0,53.253395,50.207165
48.4,53.242522,50.242648
75.4,53.183204,50.07928
39.0,53.184801,50.217091
56.0,53.187138,50.198226
25.0,53.044484,50.184518
65.7,53.202567,50.182102
75.5,53.204039,50.136368
45.0,53.220368,50.22805
71.0,53.234691,50.191525
39.0,53.307331,50.316508
43.0,53.234896,50.298272
51.5,53.241013,50.213597
52.8,53.249306,50.236351
61.0,53.255814,50.222032
30.0,53.121594,50.084149
51.0,53.120659,50.077996
45.0,53.182395,50.192145
67.0,53.188913,50.189737
41.0,53.31205,50.31189
45.0,53.213213,50.256204
64.7,53.226864,50.206572
54.2,53.253131,50.240061
52.2,53.19885,50.170477
50.0,53.230368,50.21586
46.3,53.321598,50.306518
42.0,53.108887,50.085838
56.0,53.254138,50.242801
49.0,53.30265,50.271439
50.0,53.110222,50.08485
43.0,53.201628,50.181096
62.0,53.256482,50.208656
51.3,53.217812,50.232066
54.0,53.1152,50.161737
71.6,53.242678,50.182955
91.0,53.199562,50.166794
72.0,53.244084,50.183108
57.2,53.15008,50.072884
76.0,53.197912,50.152772
56.0,53.226697,50.243663
59.0,53.30187,50.278383
92.0,53.194529,50.110587
52.7,53.243362,50.260543
63.0,53.241816,50.197831
78.0,53.218184,50.170244
41.0,53.106265,50.083143
43.0,53.214421,50.192863
52.3,53.194459,50.175095
81.8,53.218125,50.166426
56.7,53.116892,50.161512
71.0,53.232832,50.217208
48.0,53.246692,50.246897
53.5,53.226266,50.272742
51.0,53.210813,50.227817
55.3,53.393376,50.171528
36.0,53.310393,50.308027
72.7,53.258728,50.21931
48.8,53.137689,50.078741
65.5,53.219646,50.246439
44.5,53.344505,50.212752
62.0,53.19372,50.199259
49.5,53.191233,50.100058
44.5,53.321604,50.310282
60.0,53.264351,50.214109
79.2,53.214119,50.145873
50.0,53.202168,50.287339
53.0,53.253034,50.247993
67.0,53.190456,50.131167
59.0,53.118427,50.155718
66.6,53.208176,50.207874
56.5,53.219872,50.232829
50.3,53.20933,50.284132
38.0,53.117578,50.070567
60.0,53.200415,50.145819
49.0,53.31652,50.307453
51.0,53.26747,50.239764
41.5,53.149156,50.102556
43.5,53.122853,50.084149
51.5,53.141752,50.003615
53.0,53.146526,50.062518
53.5,53.246822,50.286252
51.0,53.253923,50.232677
66.2,53.244095,50.194894
85.0,53.217624,50.168816
74.6,53.242888,50.184761
30.0,53.116897,50.07354
51.0,53.195349,50.208234
48.0,53.261028,50.221574
50.8,53.251946,50.235282
63.2,53.187246,50.122301
66.5,53.21145,50.152915
44.5,53.294265,50.290169
33.0,53.190051,50.279632
53.0,53.183641,50.081688
34.0,53.122388,50.084859
23.0,53.175017,50.178931
78.0,53.244596,50.245217
31.0,53.113406,50.078948
47.5,53.207081,50.240196
47.0,53.186728,50.203616
77.0,53.214308,50.137905
64.7,53.261771,50.226811
64.0,53.201364,50.133997
20.0,53.486726,49.855905
42.0,53.192183,50.18247
64.0,53.276441,50.26419
61.0,53.186528,50.13459
65.0,53.238976,50.188516
66.0,53.242258,50.182191
45.0,53.236222,50.285354
149.3,53.215478,50.134096
57.4,53.152359,50.074331
49.2,53.217095,50.266211
56.8,53.195015,50.171196
48.0,53.245275,50.254479
48.0,53.192274,50.186449
60.5,53.265832,50.220666
51.3,53.210905,50.242998
57.0,53.233036,50.21383
56.5,53.234632,50.244939
59.0,53.203689,50.224331
56.0,53.21902,50.272095
43.0,53.147558,50.061188
79.0,53.187149,50.093312
51.0,53.250927,50.208898
45.2,53.137603,50.078113
41.5,53.21675,50.284375
41.0,53.318688,50.30792
53.0,53.236502,50.245478
49.4,53.18758,50.21498
77.6,53.217888,50.169597
42.0,53.224228,50.264774
63.0,53.200215,50.137779
39.0,53.347414,50.223739
73.0,53.243233,50.187294
86.0,53.212215,50.131491
62.3,53.233106,50.225553
52.5,53.215467,50.270325
65.0,53.244833,50.20791
46.0,53.242597,50.216902
52.5,53.214604,50.253239
62.0,53.191789,50.180467
31.0,53.219953,50.25535
51.0,53.187737,50.1822
44.5,53.314234,50.31039
27.8,53.102281,50.031912
47.0,53.216696,50.199888
77.0,53.21881,50.156518
48.6,53.209034,50.284366
66.5,53.210506,50.252125
44.5,53.373514,50.369805
109.0,53.1929,50.089593
42.0,53.392979,50.168259
71.0,53.18036,50.085434
32.7,53.215575,50.294759
40.0,53.119713,50.091947
52.0,53.112152,50.08503
63.0,53.261804,50.234878
55.0,53.219613,50.223137
50.7,53.248066,50.25712
62.0,53.25896,50.221403
51.5,53.247377,50.258638
74.0,53.182519,50.098989
72.5,53.21262,50.139548
38.2,53.124847,50.096187
91.0,53.185713,50.104496
37.0,53.236119,50.295056
50.0,53.211347,50.246196
62.5,53.212598,50.159967
56.0,53.209729,50.193277
59.0,53.237176,50.226496
42.0,53.120459,50.082829
71.0,53.219619,50.190923
69.0,53.195117,50.151577
53.0,53.243971,50.249152
79.4,53.208963,50.143034
38.4,53.214388,50.267594
53.0,53.185217,50.195253
58.3,53.193413,50.206473
59.5,53.198462,50.216678
80.0,53.25556,50.198424
48.3,53.323465,50.313911
61.0,53.257968,50.228805
50.0,53.11573,50.151846
50.0,53.215737,50.232632
35.0,53.482756,49.859993
69.0,53.206952,50.207946
50.0,53.213731,50.241687
71.0,53.193806,50.144911
40.5,53.23281,50.298442
52.0,53.252813,50.210327
57.0,53.188411,50.206123
70.0,53.213213,50.162617
63.7,53.230207,50.245729
51.0,53.191201,50.194058
60.2,53.218449,50.22355
65.7,53.246859,50.242019
133.8,53.222746,50.051981
61.5,53.234432,50.223541
52.5,53.196865,50.163354
53.0,53.317408,50.309878
49.0,53.239682,50.207515
32.3,53.139991,50.147786
80.2,53.179923,50.086
47.0,53.205841,50.2353
67.5,53.195603,50.13273
61.2,53.237337,50.236495
40.5,53.124652,50.094094
45.0,53.234147,50.219498
42.0,53.120713,50.086638
51.0,53.26608,50.24272
46.0,53.215532,50.198756
60.0,53.264416,50.229578
47.5,53.312642,50.310785
40.7,53.144857,50.040455
51.0,53.233128,50.282425
50.6,53.223301,50.196609
40.0,53.148125,50.077475
57.0,53.238916,50.226478
45.7,53.317327,50.309303
53.5,53.287542,50.219885
67.5,53.258125,50.21127
61.5,53.343946,50.213677
49.0,53.340828,50.224008
47.0,53.43821,50.125328
67.0,53.212895,50.199798
62.0,53.241821,50.189908
49.5,53.156679,50.077592
55.0,53.252727,50.24811
44.0,53.390836,50.168582
23.0,53.222131,50.250212
51.0,53.207513,50.230683
57.0,53.199519,50.176083
55.0,53.228573,50.193241
50.0,53.231074,50.272436
53.0,53.190348,50.192154
48.0,53.141249,50.047696
53.0,53.221808,50.270289
49.0,53.187645,50.174726
59.0,53.243971,50.240456
51.7,53.21276,50.246304
69.6,53.18199,50.078274
63.5,53.267066,50.197256
51.0,53.313605,50.312582
56.0,53.214394,50.233413
62.0,53.267066,50.218744
38.0,53.10873,50.079721
58.0,53.230444,50.190842
45.0,53.20083,50.247265
55.0,53.24763,50.230422
45.0,53.251488,50.230638
46.0,53.217678,50.267945
15.0,53.045816,50.186009
66.0,53.203149,50.132272
42.5,53.248519,50.265816
50.0,53.199487,50.175373
42.5,53.227517,50.279973
50.5,53.243422,50.247921
53.0,53.14193,50.041201
61.7,53.245502,50.228356
78.0,53.192183,50.089153
56.0,53.234723,50.202008
60.0,53.253131,50.209689
30.0,53.207043,50.159904
58.0,53.187327,50.17938
56.5,53.190742,50.18212
27.0,53.164626,50.382462
50.0,53.204897,50.229272
54.0,53.20131,50.154478
62.8,53.190974,50.143564
72.5,53.197761,50.135632
32.0,53.484605,49.851836
41.0,53.203705,50.175247
70.0,53.207372,50.221385
56.0,53.195031,50.17204
78.0,53.211471,50.145917
100.0,53.198246,50.146331
39.0,53.216977,50.258512
44.5,53.352165,50.210848
60.0,53.116087,50.155871
33.0,53.213224,50.151694
53.7,53.247964,50.225239
50.0,53.243702,50.214198
81.0,53.207901,50.142657
58.0,53.24492,50.241911
48.0,53.180279,50.192208
78.0,53.181099,50.087635
62.9,53.237639,50.282138
49.0,53.297306,50.28088
52.8,53.225215,50.150463
77.0,53.225468,50.262106
43.0,53.312475,50.310408
72.0,53.186873,50.105475
83.0,53.200479,50.225239
85.5,53.185881,50.082523
68.0,53.227921,50.213776
47.0,53.208494,50.15862
66.0,53.213504,50.198505
53.5,53.215985,50.273748
50.4,53.244984,50.2626
49.3,53.245965,50.247831
34.3,53.113595,50.077807
47.3,53.313438,50.308566
50.0,53.30661,50.2861
61.0,53.197388,50.143097
50.0,53.092927,50.163839
71.0,53.199552,50.14218
56.0,53.259407,50.217953
58.0,53.26663,50.222158
33.5,53.103832,50.032092
50.0,53.163843,50.382704
52.3,53.186987,50.140887
44.0,53.251622,50.230889
72.7,53.244941,50.189396
56.0,53.204563,50.227143
85.5,53.233764,50.180044
42.0,53.233592,50.298074
52.0,53.115541,50.082739
88.0,53.19939,50.118115
63.7,53.23571,50.250715
54.0,53.217624,50.231365
45.0,53.320861,50.312663
53.0,53.244957,50.245657
57.0,53.211094,50.161899
55.0,53.241417,50.229973
43.0,53.213903,50.227089
62.6,53.185654,50.195513
50.8,53.150091,50.075382
59.8,53.209794,50.165537
68.4,53.19024,50.142279
20.0,53.19672,50.291355
42.2,53.298027,50.324269
73.0,53.223193,50.193699
38.0,53.344893,50.227907
64.0,53.196682,50.222113
50.0,53.207766,50.229739
62.0,53.236701,50.18918
58.8,53.1888,50.146591
45.0,53.122145,50.082371
46.0,53.30413,50.272984
64.0,53.243449,50.26056
50.0,53.321797,50.313363
47.5,53.327735,50.314594
53.0,53.11593,50.152367
51.0,53.200965,50.188552
111.0,53.236249,50.060973
62.7,53.224956,50.151038
60.0,53.191821,50.149583
59.0,53.239423,50.276604
69.0,53.25409,50.205817
55.0,53.195716,50.121313
55.0,53.261475,50.228347
54.0,53.256261,50.234905
35.0,53.222007,50.267837
84.0,53.205668,50.11983
86.0,53.194912,50.105125
46.5,53.312007,50.309285
60.5,53.213089,50.152861
45.0,53.216448,50.234779
58.6,53.244559,50.192926
60.0,53.262902,50.227476
60.0,53.196439,50.162375
45.2,53.120151,50.081032
47.3,53.187828,50.126074
56.3,53.153325,50.074501
62.0,53.241115,50.230359
64.0,53.239811,50.210632
98.5,53.208845,50.117486
56.0,53.252247,50.230018
67.0,53.23205,50.22532
59.7,53.19331,50.14793
56.8,53.1886,50.126828
54.5,53.21441,50.170064
44.0,53.135728,50.079038
64.0,53.20631,50.12796
47.0,53.233495,50.247212
56.0,53.115562,50.160237
33.0,53.144074,50.047282
48.7,53.189452,50.147355
52.0,53.211477,50.226757
41.8,53.348032,50.219831
57.0,53.201682,50.210336
53.0,53.220427,50.232668
66.0,53.195673,50.164755
80.2,53.205393,50.192711
55.3,53.24659,50.225382
67.4,53.200339,50.139773
47.0,53.253465,50.262842
73.0,53.256934,50.20977
68.0,53.215559,50.215654
69.0,53.228315,50.189117
61.7,53.227792,50.205673
53.0,53.187273,50.200454
54.3,53.19372,50.135883
68.0,53.187057,50.085667
55.0,53.193078,50.180449
69.0,53.110109,50.137958
49.3,53.212663,50.254964
60.6,53.255431,50.189108
81.0,53.225096,50.1974
55.0,53.236782,50.189585
56.8,53.228013,50.250706
62.0,53.251671,50.235812
53.9,53.133616,50.248712
62.5,53.197545,50.216238
68.0,53.256212,50.227826
89.0,53.234777,50.055493
68.4,53.204002,50.225984
65.0,53.198764,50.177484
61.0,53.253767,50.225104
58.0,53.196191,50.11383
66.0,53.235074,50.255997
70.5,53.196471,50.14245
73.0,53.224606,50.191085
87.0,53.200852,50.109985
62.0,53.245566,50.225302
36.8,53.483303,49.850453
61.7,53.221673,50.220253
59.0,53.246617,50.210452
79.0,53.217419,50.170747
66.5,53.190445,50.130484
71.0,53.19461,50.18
43.0,53.297834,50.285093
64.0,53.208985,50.141794
67.0,53.208403,50.207012
62.5,53.192285,50.196115
75.0,53.213272,50.238013
39.0,53.21592,50.199089
39.0,53.13642,50.128823
55.0,53.207372,50.212932
67.2,53.219166,50.223505
56.0,53.244753,50.202493
25.0,53.102946,50.032873
54.7,53.185141,50.095953
69.0,53.211838,50.166911
62.0,53.219247,50.242891
48.5,53.251633,50.23592
31.0,53.190791,50.221906
43.7,53.233694,50.295146
30.0,53.074596,50.264324
50.0,53.320501,50.306491
78.0,53.20802,50.126047
32.0,53.117876,50.071456
47.0,53.119913,50.078849
64.0,53.212113,50.170828
38.3,53.347371,50.216121
62.5,53.258173,50.206976
56.0,53.19331,50.150005
60.0,53.348596,50.214468
48.0,53.258846,50.226101
52.0,53.094251,50.165932
83.0,53.190607,50.09368
103.0,53.205242,50.118815
65.5,53.211746,50.166857
60.0,53.192285,50.087275
44.0,53.12215,50.085937
52.0,53.218826,50.22108
52.0,53.208581,50.165384
42.5,53.13803,50.154272
64.3,53.267319,50.217711
43.5,53.4906,49.847856
114.0,53.189528,50.083844
57.0,53.209514,50.214809
47.8,53.142627,50.041542
55.0,53.212782,50.193636
41.0,53.24825,50.252619
42.0,53.311716,50.311845
61.0,53.19146,50.140294
58.5,53.243017,50.231778
66.0,53.226519,50.190501
45.0,53.229527,50.295334
53.0,53.208343,50.224826
46.0,53.314869,50.311899
53.3,53.254769,50.237447
64.0,53.216594,50.245675
62.0,53.235871,50.218232
69.3,53.19659,50.135165
42.0,53.21152,50.179703
67.5,53.206817,50.205278
52.0,53.227172,50.291516
56.5,53.252403,50.244867
34.0,53.148724,50.136341
45.0,53.193488,50.116066
53.0,53.254742,50.211647
54.0,53.185222,50.104281
61.0,53.207184,50.186746
50.0,53.317747,50.305144
39.7,53.239795,50.283144
45.0,53.206585,50.283863
46.0,53.190364,50.147561
57.5,53.116233,50.161638
65.2,53.259703,50.226335
46.0,53.240054,50.231698
42.8,53.106222,50.082137
63.8,53.248508,50.224224
44.4,53.316009,50.306348
60.0,53.252484,50.20517
52.5,53.261012,50.217136
40.0,53.182076,50.092611
78.0,53.196169,50.129406
50.0,53.202394,50.229982
71.5,53.193742,50.120998
55.0,53.20323,50.177924
47.0,53.317779,50.308854
61.0,53.187688,50.140141
62.0,53.19543,50.207479
53.0,53.212161,50.252637
63.5,53.238356,50.224251
32.0,53.201278,50.151963
62.0,53.266786,50.223783
54.0,53.231058,50.060946
52.0,53.093781,50.164234
45.0,53.320065,50.307048
102.0,53.199794,50.107703
85.1,53.218869,50.169678
37.0,53.236739,50.289199
42.0,53.315412,50.309123
102.0,53.205582,50.129712
50.0,53.326331,50.312654
53.5,53.238275,50.28539
98.3,53.19871,50.099978
67.0,53.117351,50.155413
41.0,53.239957,50.222166
47.7,53.243616,50.247059
54.0,53.21338,50.255314
51.0,53.117838,50.162527
31.0,53.23447,50.242962
56.5,53.208473,50.280988
51.0,53.189992,50.208566
74.0,53.204034,50.126298
38.0,53.484192,49.859238
55.5,53.258529,50.241399
49.0,53.240743,50.220567
37.0,53.30258,50.270002
44.0,53.253907,50.265034
65.0,53.244478,50.214118
40.0,53.184693,50.086727
47.0,53.342877,50.227107
35.0,53.150614,50.141947
44.0,53.108509,50.083583
96.5,53.19967,50.11745
116.0,53.187839,50.090518
54.0,53.191951,50.187195
70.0,53.19187,50.114261
65.5,53.253142,50.205808
52.0,53.20617,50.224475
57.8,53.260096,50.233018
58.0,53.225711,50.292298
16.0,53.217737,50.233198
61.0,53.187359,50.177457
68.5,53.24805,50.188426
58.5,53.24597,50.226173
64.5,53.189911,50.215223
50.5,53.230654,50.213902
57.0,53.113671,50.146142
39.5,53.219381,50.238345
64.8,53.209136,50.205584
30.0,53.318193,50.28901
65.0,53.254424,50.222948
44.0,53.237257,50.279111
48.3,53.236028,50.282129
54.7,53.196428,50.206302
49.0,53.195948,50.197517
45.5,53.210759,50.283396
70.0,53.23772,50.205098
66.3,53.211622,50.251425
58.7,53.195619,50.152251
58.0,53.234497,50.210668
41.0,53.109357,50.085461
68.2,53.265989,50.223927
46.0,53.316364,50.307066
63.7,53.191994,50.095989
69.0,53.258782,50.206689
40.0,53.21736,50.236692
52.0,53.207599,50.175625
68.0,53.198511,50.142414
97.0,53.194519,50.094714
60.3,53.189836,50.175238
42.0,53.122086,50.089575
55.0,53.243632,50.248433
43.5,53.15724,50.07699
50.5,53.238631,50.283647
44.0,53.199676,50.247607
74.0,53.198241,50.220585
68.0,53.26259,50.222283
52.0,53.232228,50.248972
50.8,53.192981,50.115033
45.0,53.218761,50.239378
58.0,53.210371,50.166929
62.0,53.202783,50.22867
49.0,53.368158,50.182829
78.3,53.19967,50.180476
77.0,53.200404,50.154999
80.0,53.210382,50.14218
66.7,53.183209,50.097795
42.0,53.194308,50.206527
100.5,53.182999,50.076999
56.7,53.230665,50.267531
64.0,53.247382,50.234671
46.5,53.143167,50.048082
50.0,53.193035,50.174277
38.0,53.303107,50.272867
65.0,53.324019,50.312312
69.2,53.234136,50.215043
70.3,53.192166,50.113048
57.0,53.232621,50.219031
26.0,53.181035,50.075427
