area,floor,price,rooms,floors_total,year,latitude,longitude
106.0,12,7800000,3,22,2012,53.223193,50.193699
34.0,2,1650000,0,3,2013,53.323465,50.313911
52.0,7,4000000,2,16,2012,53.229765,50.193771000000005
45.0,13,2900000,1,15,2007,53.23020699999999,50.245729
52.0,4,2499000,2,5,1975,53.231026,50.253006
45.7,2,1900000,2,5,1971,53.344893000000006,50.227907
29.0,8,1350000,1,9,1982,53.208698999999996,50.283584000000005
33.5,9,2150000,1,9,1978,53.196681999999996,50.222113
53.0,3,2900000,2,5,1966,53.20776600000001,50.229739
32.5,5,900000,1,5,1986,53.103432,50.034455
72.0,4,4500000,3,12,1996,53.236701000000004,50.18918
39.0,8,2500000,1,9,1986,53.1888,50.146591
36.0,3,1650000,1,9,1982,53.122144999999996,50.082371
64.0,2,2850000,4,5,0,53.30413000000001,50.272984
43.6,9,2800000,2,9,1973,53.243449,50.26056
46.0,3,2600000,2,3,2015,53.321797,50.313363
35.0,2,1690000,1,3,2014,53.327735,50.314594
41.0,9,2490000,1,18,2016,53.222579,50.189683
60.0,9,3250000,3,9,1970,53.236518000000004,50.215123999999996
48.0,11,3200000,1,19,2016,53.186339000000004,50.134868
35.0,4,1900000,1,5,2016,53.115930000000006,50.152367
45.0,14,2565000,1,27,0,53.215768999999995,50.261701
60.0,1,3100000,3,5,1,53.188325,50.13503
55.6,5,2850000,3,5,1958,53.200965000000004,50.188552
66.0,13,4400000,2,16,2012,53.229765,50.193771000000005
44.0,14,3700000,0,14,1975,53.236249,50.060973
44.2,11,2252670,1,27,0,53.215768999999995,50.261701
102.8,10,6400000,3,12,2003,53.224956000000006,50.151038
76.0,3,4300000,3,9,1986,53.191821,50.149583
43.0,9,2500000,1,14,2001,53.239422999999995,50.276604
132.3,8,8650000,3,10,2004,53.203554000000004,50.226254
44.0,1,2200000,2,5,1962,53.191998999999996,50.174349
47.3,8,3300000,1,10,1,53.254090000000005,50.205816999999996
60.0,3,3350000,2,5,1959,53.195716000000004,50.121313
68.0,4,3750000,3,12,1981,53.261475,50.228347
43.0,5,2260000,2,5,1966,53.228929,50.214369
56.0,7,2700000,3,9,1972,53.256261,50.234905
80.0,2,2800000,3,2,1948,53.222007,50.267837
52.0,6,4500000,2,9,1973,53.205668,50.11983
115.4,7,10000000,3,8,2002,53.194912,50.105125
34.4,3,1650000,1,3,2013,53.312006999999994,50.309284999999996
42.2,4,2200000,2,5,1961,53.213089000000004,50.152861
44.0,1,1999000,2,4,1962,53.216448,50.234778999999996
45.0,5,3100000,1,16,1988,53.244558999999995,50.192926
54.0,7,3250000,2,9,1981,53.262902000000004,50.227476
58.0,2,2900000,3,5,1965,53.196439,50.162375
30.2,1,1500000,1,5,1978,53.120151,50.081032
62.0,2,3000000,2,3,1957,53.187828,50.126073999999996
46.4,2,2600000,2,5,1973,53.340596999999995,50.22567
38.0,2,1990000,1,18,2016,53.153325,50.074501
30.5,1,1900000,1,4,1967,53.241115,50.230359
62.0,5,3999333,3,9,1976,53.239810999999996,50.210632000000004
78.0,1,7000000,3,5,0,53.208845,50.117486
70.5,12,3650000,3,13,1994,53.207335,50.214468
31.0,2,1750000,1,5,1970,53.252247,50.230018
60.3,3,4100000,2,14,1996,53.23205,50.22532
112.7,5,5350000,3,14,2011,53.276441000000005,50.26419
31.1,1,1850000,1,9,1985,53.19331,50.14793
47.0,3,2790000,2,4,1950,53.1886,50.126828
70.0,4,3700000,3,9,1999,53.220605000000006,50.199978
60.1,1,3200000,2,5,0,53.21441,50.170064
52.0,4,2600000,2,5,0,53.135728,50.079038
37.0,1,2400000,1,9,1966,53.206309999999995,50.127959999999995
18.0,4,850000,1,5,0,53.236653000000004,50.282614
51.0,5,2150000,1,25,1986,53.190245999999995,50.147597
60.0,4,3100000,3,5,1972,53.233495,50.247212
34.0,3,1950000,1,3,2014,53.115562,50.160237
34.0,1,1490000,2,9,1975,53.214388,50.267594
40.0,1,1800000,2,2,1,53.14056899999999,50.022606
43.2,16,2860000,1,19,0,53.204255,50.180539
42.0,2,3490000,2,5,1963,53.192765,50.119444
61.2,4,1700000,4,5,1972,53.144073999999996,50.047282
74.0,20,3950000,2,25,1985,53.189452,50.147355
33.2,2,1750000,1,5,1961,53.211477,50.226757
48.0,3,1700000,2,5,1970,53.348031999999996,50.219831
43.0,3,2650000,2,5,1961,53.201682,50.210336
53.8,7,3000000,1,10,2013,53.187622999999995,50.189351
76.0,4,4100000,3,10,2003,53.220427,50.232668
50.0,3,2100000,2,3,2014,53.312475,50.310408
42.0,5,2800000,2,5,1967,53.195673,50.164755
44.0,4,3400000,1,25,1955,53.20539300000001,50.192710999999996
123.0,10,6100000,3,19,0,53.204255,50.180539
31.0,1,1830000,1,5,1970,53.246590000000005,50.225382
50.2,7,2898000,1,16,2007,53.23020699999999,50.245729
48.0,1,3250000,2,9,1978,53.200339,50.139773
42.5,2,1990000,1,3,2013,53.250459,50.388292
34.0,8,2599000,1,9,1974,53.211121,50.140833
36.3,1,2250000,1,9,1973,53.217397,50.273317
68.0,10,3200000,3,12,1980,53.253465000000006,50.262842
52.6,7,3850000,2,9,1992,53.256933999999994,50.20977
71.0,3,3050000,2,10,2011,53.142049,50.040294
32.7,2,2250000,1,5,1968,53.215559,50.215654
65.0,5,4500000,2,9,0,53.228315,50.189116999999996
71.6,2,3980000,2,16,2009,53.248029,50.193169
41.5,16,1750000,1,16,2016,53.151392,50.074214000000005
60.0,2,3800000,3,9,1977,53.227792,50.205673
32.0,5,920000,1,5,1964,53.485628000000005,49.848449
40.0,14,2150000,1,17,1964,53.187273,50.200454
46.0,3,2750000,2,5,1974,53.19371999999999,50.135883
26.3,1,1800000,1,2,1880,53.187056999999996,50.085667
46.0,3,2550000,2,5,1963,53.193078,50.180448999999996
36.0,9,2500000,1,9,2017,53.110108999999994,50.137958000000005
30.0,3,1640000,1,5,1983,53.19935699999999,50.249996
56.2,9,4500000,2,16,1976,53.213903,50.13114
42.0,2,2100000,2,5,1960,53.212663,50.254964
33.0,2,1620000,1,3,2012,53.314826000000004,50.307829999999996
29.0,9,1770000,1,9,1978,53.206185999999995,50.224556
33.1,5,2100000,1,9,1977,53.20275,50.189019
37.6,1,2600000,1,19,2014,53.25543100000001,50.189108000000004
125.0,3,8290000,3,20,2008,53.215887,50.160982000000004
40.2,3,2590000,1,16,1,53.237035999999996,50.180377
135.0,8,11000000,5,10,2003,53.22509599999999,50.1974
75.5,8,4200000,3,12,1996,53.236782,50.189585
34.6,5,2100000,1,16,2015,53.152359,50.074331
45.0,6,2750000,2,9,1982,53.228013,50.250706
99.5,6,6500000,3,16,0,53.198159999999994,50.15314
142.0,7,9500000,3,8,2015,53.201364,50.123424
19.0,4,870000,1,5,1969,53.251670999999995,50.235812
30.2,2,1500000,1,5,1978,53.25164399999999,50.37682
38.0,4,1847000,1,5,1974,53.133616,50.248712
51.4,3,3300000,2,5,1981,53.197545,50.216238
35.4,6,1550000,2,9,1988,53.242521999999994,50.242647999999996
70.0,5,4570000,3,9,1985,53.1968,50.132766
36.5,9,2500000,1,10,1983,53.256212,50.227826
49.4,6,3600000,2,12,1980,53.237607,50.219633
64.0,5,5280000,2,5,1952,53.234777,50.055493
15.0,1,850000,1,5,1969,53.251946,50.235282
90.0,3,5597000,2,11,2006,53.204002,50.225984000000004
30.5,3,2000000,1,5,1965,53.198764000000004,50.177484
73.0,5,4500000,3,12,1982,53.253767,50.225103999999995
30.0,1,1740000,1,2,1917,53.196191000000006,50.11383
44.6,16,3300000,1,16,2014,53.235074,50.255997
37.7,4,2670000,1,9,1980,53.196470999999995,50.14245
30.0,2,2200000,1,5,1965,53.22460600000001,50.191085
78.5,2,3700000,3,5,1958,53.235094999999994,50.054666999999995
87.0,1,2799000,3,4,1956,53.343801,50.216498
33.0,8,2780000,1,8,1982,53.200852000000005,50.109984999999995
45.0,5,2250000,2,5,1968,53.225102,50.262869
51.0,21,2890000,1,24,1985,53.18970600000001,50.148199
62.4,13,2558400,2,16,0,53.147374,50.078957
31.0,2,1950000,1,5,1969,53.245566000000004,50.225302
42.0,2,1750000,2,4,1961,53.483303,49.850453
60.0,6,3850000,3,9,1974,53.208753,50.141444
112.0,5,8990000,3,9,2008,53.197722999999996,50.110308
47.0,5,2400000,2,5,1970,53.253448999999996,50.244040000000005
35.0,9,2500000,1,10,1989,53.221672999999996,50.220253
73.0,10,4500000,3,11,1991,53.24661700000001,50.210452000000004
72.0,19,5600000,2,25,2017,53.19210699999999,50.134069000000004
20.0,2,1500000,1,9,1980,53.207701,50.283171
41.0,11,3550000,1,16,2015,53.21741899999999,50.170747
62.0,5,3000000,2,5,0,53.228465,50.279847
32.0,5,2100000,1,5,1962,53.190445,50.130484
54.3,15,4270000,2,22,2013,53.217888,50.169596999999996
32.0,2,2300000,1,5,1963,53.19461,50.18
57.0,2,2500000,3,5,1968,53.297833999999995,50.285092999999996
60.0,6,3850000,3,9,1974,53.208985,50.141794
44.6,18,2258000,2,27,0,53.215768999999995,50.261701
48.5,2,3250000,1,12,2011,53.208403000000004,50.207012
16.0,8,1150000,0,9,1976,53.192285,50.196115
18.0,3,1350000,1,5,1962,53.213271999999996,50.238013
49.0,9,2250000,1,16,2006,53.18251899999999,50.207299
50.0,1,1950000,2,2,1959,53.21592,50.199089
39.7,2,1550000,2,2,1974,53.136419999999994,50.128823
34.0,3,1550000,1,3,2014,53.295793999999994,50.285588
48.0,4,2300000,2,5,1960,53.209762,50.233027
40.0,6,2435000,1,12,2008,53.207372,50.212932
41.0,8,3986000,1,10,2014,53.252764,50.212069
199.1,2,12700000,5,5,1917,53.186873,50.105475
95.0,4,6400000,3,10,2011,53.219166,50.223504999999996
35.0,3,2450000,1,10,1993,53.207038,50.223882
48.0,3,2800000,2,5,1977,53.244753,50.202493
41.4,8,3150000,1,9,2010,53.244547999999995,50.203346999999994
52.5,5,3600000,2,11,1989,53.245922,50.195370000000004
39.8,9,2500000,1,9,1988,53.19024,50.142278999999995
31.0,4,1250000,1,5,1972,53.102945999999996,50.032872999999995
67.0,3,3700000,3,3,1956,53.185141,50.095953
38.0,9,2200000,1,16,2016,53.15238000000001,50.072687
47.0,3,2800000,2,4,1950,53.1886,50.126828
38.2,3,2300000,1,5,1989,53.211304000000005,50.209994
41.4,1,2000000,2,5,1963,53.211148,50.235039
50.0,3,3450000,2,5,1976,53.211838,50.166911
21.1,5,1290000,1,9,1980,53.207701,50.283171
37.3,2,2150000,1,5,1981,53.22534399999999,50.268187
60.0,5,3100000,3,5,1,53.219246999999996,50.242891
39.0,14,2500000,1,16,2016,53.255727,50.202332
18.0,3,850000,1,5,1969,53.251633,50.23592
99.0,3,3150000,4,9,1988,53.190791000000004,50.221906
72.0,2,3100000,3,4,1934,53.235094999999994,50.054666999999995
37.9,2,2050000,1,10,0,53.306503,50.286809000000005
90.0,8,3900000,4,9,1983,53.23369399999999,50.295146
74.4,12,5100000,3,18,1979,53.194265,50.140599
21.0,1,1390000,1,9,1978,53.206185999999995,50.224556
33.5,8,2750000,1,10,1989,53.210554,50.153886
66.0,2,3450000,3,9,1,53.23495,50.212177000000004
38.0,3,1770000,1,3,2014,53.250459,50.388292
82.0,9,3500000,2,10,2008,53.349332999999994,50.211809
51.0,2,1550000,3,2,1970,53.074596,50.264324
47.0,3,2350000,2,3,2015,53.320501,50.306490999999994
75.0,6,7000000,2,14,2008,53.1929,50.089593
75.0,3,5500000,3,5,1935,53.20802,50.126047
75.0,12,2400000,3,12,1992,53.117876,50.071456
63.5,2,3000000,4,5,1968,53.119913000000004,50.078849
32.0,3,2050000,1,5,1972,53.212113,50.170828
87.0,1,2799000,3,4,1956,53.347370999999995,50.216121
39.4,5,2570000,1,9,1991,53.258173,50.206976
63.3,8,3600000,3,9,1985,53.19331,50.150005
60.0,4,4050000,2,12,0,53.34859599999999,50.214468
68.0,9,3300000,3,9,1980,53.258846,50.226101
45.3,15,1750000,1,16,1970,53.251622,50.230889000000005
38.0,6,1990000,1,9,2017,53.094251,50.165932
72.0,3,6000000,3,3,1,53.19060699999999,50.09368
36.4,2,1440000,1,3,2016,53.307331000000005,50.316508
58.0,3,6000000,3,9,1972,53.205242000000005,50.118815000000005
31.0,5,2100000,1,5,1976,53.211746,50.166857
60.0,2,3600000,2,4,1920,53.192285,50.087275
69.0,4,3100000,3,5,1962,53.12215,50.085937
47.1,9,2500000,2,9,1971,53.251779000000006,50.227592
52.0,1,2750000,2,9,1983,53.218826,50.22108
37.0,1,1940000,1,5,1967,53.208581,50.165384
38.0,10,2600000,1,10,1951,53.229521999999996,50.263740999999996
67.0,3,3150000,3,9,1985,53.34984300000001,50.211000000000006
31.0,4,1400000,1,5,1973,53.13803000000001,50.154272
99.0,8,6300000,3,10,1,53.26731899999999,50.217711
46.0,3,2200000,2,9,1989,53.4906,49.847856
46.7,5,2250000,2,5,1967,53.195236,50.165914
62.0,13,4697000,2,16,1963,53.219414,50.190366
122.0,5,14000000,3,5,1917,53.189528,50.083844
56.0,2,3200000,2,12,1994,53.209514,50.214809
50.0,6,2199000,1,10,2007,53.142627000000005,50.041542
84.2,9,5250000,4,9,1960,53.198716000000005,50.214531
45.6,3,2200000,2,5,1965,53.212782,50.193636
64.0,1,2650000,3,5,1974,53.24825,50.252619
44.0,19,3500000,1,20,2015,53.191334999999995,50.1345
47.0,2,2330000,2,3,2014,53.311716000000004,50.311845
74.5,12,4390000,3,13,1989,53.19146,50.140294
49.7,5,2700000,2,12,1975,53.243017,50.231778000000006
49.0,1,3550000,2,10,1,53.213693000000006,50.167109
33.0,4,2186000,1,5,1965,53.226518999999996,50.190501
34.5,4,1400000,1,5,1983,53.229527000000004,50.295334000000004
78.0,3,4200000,3,9,1979,53.208343000000006,50.224826
43.0,2,2100000,2,5,1960,53.212663,50.254964
34.0,1,1590000,1,3,2013,53.314868999999995,50.311899
35.0,2,1950000,2,9,1979,53.254768999999996,50.237446999999996
44.1,4,2300000,2,5,1973,53.226789000000004,50.292639
55.5,1,2600000,2,3,2012,53.319618999999996,50.314477000000004
54.5,10,3500000,2,10,2007,53.21659399999999,50.245675
54.0,9,3400000,2,9,1972,53.235870999999996,50.218232
55.0,6,4300000,3,9,1983,53.19659,50.135165
45.0,2,1900000,2,5,1963,53.21151999999999,50.179703
41.0,7,2750000,1,13,2012,53.206817,50.205278
48.0,2,2538000,2,5,1974,53.227171999999996,50.291515999999994
38.0,8,2460000,1,9,1983,53.252403,50.244867
44.0,1,1250000,2,5,1984,53.148724,50.136340999999994
17.5,2,800000,1,2,1917,53.193488,50.116066
60.6,4,3990000,3,9,1990,53.218449,50.22355
43.3,2,2200000,2,4,1965,53.19515,50.211566
56.0,6,3750000,3,9,1972,53.201364,50.133996999999994
57.0,3,4050000,2,22,2014,53.226929000000005,50.191462
44.6,14,3030000,1,16,2007,53.23020699999999,50.245729
85.0,5,6000000,4,9,1960,53.198716000000005,50.214531
31.2,1,2220000,1,3,2013,53.250459,50.388292
74.2,11,3950000,3,12,1988,53.25474200000001,50.211647
36.0,9,1500000,2,9,1987,53.214468999999994,50.222957
31.0,3,1200000,1,5,1960,53.39059399999999,50.168438
60.0,15,3950000,1,18,0,53.244203000000006,50.204101
38.0,2,2250000,1,10,0,53.306503,50.286809000000005
22.0,4,1400000,1,5,1973,53.225802,50.295469
180.0,5,9800000,4,5,1,53.185221999999996,50.104281
72.0,1,4000000,3,10,1995,53.207184,50.186746
37.0,18,3100000,1,19,2014,53.254348,50.200293
33.5,3,1700000,1,3,2011,53.317747,50.305144
54.5,3,1600000,3,5,1989,53.239794999999994,50.283144
39.2,9,1500000,1,9,1,53.206585,50.283863000000004
31.0,4,1890000,1,5,1974,53.231489,50.254909999999995
72.0,4,3300000,2,25,1986,53.190364,50.147560999999996
90.0,6,6400000,3,16,2009,53.219921,50.245577000000004
35.0,5,1997000,1,5,2014,53.116232999999994,50.161638
35.0,5,2300000,1,9,1979,53.235094999999994,50.054666999999995
66.0,9,4250000,2,10,2012,53.207372,50.221385
32.0,3,2250000,1,12,1981,53.259703,50.226335
60.0,3,2780000,3,5,1968,53.240054,50.231698
70.0,10,2999000,3,10,1997,53.106221999999995,50.082137
60.0,3,3200000,2,5,1957,53.21709499999999,50.266211
169.0,8,16700000,4,23,2007,53.200102,50.103149
23.0,6,1580000,1,9,1977,53.248507999999994,50.224224
38.0,2,1700000,1,3,2012,53.316008999999994,50.306348
56.2,16,3100000,2,16,2016,53.153325,50.074501
61.0,2,2750000,1,7,1997,53.252483999999995,50.20517
45.0,5,3500000,1,13,2006,53.244941000000004,50.189396
33.0,4,2000000,1,12,1983,53.261012,50.217135999999996
44.1,2,1800000,2,2,1895,53.182076,50.092611
32.0,3,2500000,1,5,1960,53.196169,50.129406
58.0,2,2950000,3,5,1967,53.20239399999999,50.229982
48.6,5,3550000,2,9,1984,53.19374200000001,50.120998
29.0,1,1600000,1,5,1942,53.203230000000005,50.177924
57.0,2,2680000,2,3,2012,53.317779,50.308854
61.0,7,3350000,3,9,1982,53.228013,50.250706
41.0,5,2550000,1,11,2015,53.186852,50.204676
44.5,8,2900000,2,9,1989,53.187688,50.140141
44.0,3,2797000,2,5,1,53.19543,50.207479
44.0,3,2350000,2,5,1960,53.212161,50.252637
68.4,10,3890000,3,12,1987,53.241363,50.192854
46.0,2,2280000,2,3,2015,53.321797,50.313363
70.0,10,2800000,4,10,1988,53.187580000000004,50.21498
36.0,9,2150000,1,9,1981,53.238356,50.224251
53.0,8,1900000,3,9,1974,53.12556,50.095028000000006
84.2,2,2700000,3,2,1950,53.201278,50.151963
50.0,9,3100000,2,9,1984,53.266785999999996,50.223783000000005
38.0,1,2220000,1,19,2014,53.25543100000001,50.189108000000004
30.0,2,1340000,1,3,2014,53.311302000000005,50.311386999999996
53.0,4,2900000,2,9,1987,53.231058,50.060946
257.0,11,23000000,5,12,1,53.191643000000006,50.088794
74.7,6,4000000,3,9,2017,53.09378100000001,50.164234
61.0,2,3100000,3,9,1975,53.241492,50.236027
44.0,1,2120000,2,3,2010,53.320065,50.307047999999995
66.1,4,4100000,3,9,1978,53.244553,50.060649
69.0,9,3350000,3,9,1982,53.236125,50.248649
40.0,6,4100000,1,9,2007,53.199794,50.107703
45.0,12,3570000,1,24,2015,53.21886899999999,50.169678000000005
45.0,4,1700000,2,4,1962,53.236739,50.289198999999996
35.0,2,1499000,1,3,2012,53.315412,50.309123
40.0,8,2150000,2,9,1991,53.134356000000004,50.25023
28.0,9,1100000,1,9,1982,53.208698999999996,50.283584000000005
45.0,3,2000000,2,5,1974,53.340565000000005,50.222445
45.0,7,4590000,2,9,1967,53.20558199999999,50.129712
35.0,1,1700000,1,3,2014,53.326331,50.312653999999995
29.0,1,1550000,1,5,1972,53.238275,50.28539
66.0,10,4300000,3,10,1997,53.19371999999999,50.199259000000005
30.0,2,1350000,1,3,2014,53.445471999999995,49.797371000000005
42.0,14,2820000,1,17,1,53.235094999999994,50.054666999999995
42.0,16,2990000,1,16,1963,53.219613,50.190761
82.0,4,6900000,3,4,1939,53.19871,50.099978
43.0,6,2500000,1,10,1990,53.218449,50.22355
44.0,6,3200000,2,9,1978,53.23541899999999,50.20765
58.0,5,3900000,2,5,0,53.117351,50.155413
69.0,1,6000000,2,21,2015,53.191334999999995,50.1345
72.0,3,4868120,2,9,1,53.14056899999999,50.022606
30.0,3,1420000,1,3,2014,53.313438,50.308566
58.0,1,2380000,3,5,1966,53.239957,50.222165999999994
55.0,2,3390000,2,9,1987,53.193488,50.137859999999996
58.0,5,2650000,3,5,1969,53.243616,50.247059
42.0,5,2300000,2,5,1960,53.21338000000001,50.255314
58.6,2,3000000,2,5,2015,53.117838,50.162527000000004
54.9,2,1750000,2,2,1957,53.234469999999995,50.242962
37.0,2,2200000,1,10,1982,53.208473,50.280988
70.0,9,3000000,3,10,1988,53.187580000000004,50.21498
45.0,3,2600000,1,5,2015,53.118573,50.158395
44.0,1,2250000,2,5,1964,53.189992000000004,50.208566
63.8,16,2552000,2,16,0,53.147374,50.078957
50.0,5,3600000,2,19,0,53.242996,50.183269
64.4,3,4800000,2,15,1997,53.204034,50.126298
48.5,4,1850000,2,5,1989,53.48419200000001,49.859238
29.6,1,1760000,1,5,1970,53.258529,50.241399
57.0,3,2800000,3,5,1966,53.240743,50.220566999999996
63.3,5,2400000,3,5,1972,53.302580000000006,50.270002000000005
51.0,2,3468000,1,4,2017,53.259811,50.189423
61.0,5,2700000,3,5,1973,53.253907,50.265034
39.0,4,2550000,2,9,1974,53.244478,50.214118
60.0,2,2980000,3,3,1957,53.187828,50.126073999999996
38.0,3,1750000,1,5,1992,53.124846999999995,50.096187
58.7,3,2400000,3,3,1868,53.184693,50.086727
46.0,9,2199000,2,9,1975,53.342877,50.227107000000004
36.6,1,1300000,1,3,2010,53.150247,50.142746
26.0,3,920000,1,3,2010,53.150614000000004,50.141946999999995
102.0,4,4550000,4,10,2002,53.108509,50.083583000000004
150.0,7,14000000,4,9,2003,53.19967,50.11745
47.5,11,2750000,1,19,2016,53.259197,50.194525
150.0,6,11999000,2,10,1998,53.24711800000001,50.076684
43.0,1,5000000,2,2,1,53.187839000000004,50.090517999999996
43.0,1,2350000,2,5,1963,53.191951,50.187195
116.0,5,9500000,3,10,1994,53.191869999999994,50.114261
30.0,2,1550000,1,5,1966,53.187138,50.198226
156.0,4,9900000,3,10,0,53.253142000000004,50.205808000000005
27.0,7,1430000,1,10,1978,53.20616999999999,50.224475
50.0,6,3600000,2,9,1988,53.192522,50.117692
54.4,4,3200000,2,9,1980,53.260096,50.233018
23.0,1,1390000,1,5,1983,53.19935699999999,50.249996
37.0,1,2150000,2,5,1972,53.225711,50.292297999999995
55.0,7,3350000,1,20,2009,53.223802,50.193699
102.0,1,1690000,2,5,1968,53.217737,50.233198
67.3,1,2950000,3,10,1997,53.106221999999995,50.082137
44.0,3,2700000,2,5,1962,53.187358999999994,50.177457000000004
226.0,3,14990000,5,14,2004,53.24805,50.188426
61.7,19,3085500,1,20,1990,53.191858999999994,50.140213
59.0,2,3500000,3,5,1969,53.24596999999999,50.226172999999996
58.0,3,4000000,2,9,2011,53.219166,50.223504999999996
76.0,4,3000000,4,5,1972,53.249413,50.256958000000004
40.0,3,2650000,1,17,2011,53.189910999999995,50.215222999999995
30.0,3,1450000,1,3,2014,53.313438,50.308566
86.0,2,3800000,4,4,1952,53.216977,50.258511999999996
58.0,4,3000000,3,5,1966,53.230654,50.213902000000004
57.0,2,2970000,3,5,1975,53.135599,50.251461
70.0,7,4050000,3,9,2015,53.113671,50.146142
21.6,9,1800000,1,9,1978,53.197615,50.135659000000004
39.0,1,1550000,2,2,1958,53.219381000000006,50.238345
78.5,18,5460000,2,18,2010,53.209136,50.205584
43.0,1,1100000,2,2,1967,53.31819300000001,50.28901
58.0,3,2620000,3,5,1967,53.134356000000004,50.25023
75.0,5,2990000,3,5,1958,53.160766,50.374575
31.4,5,2100000,1,5,1964,53.201186,50.153696999999994
44.0,3,2900000,1,9,1985,53.254424,50.222947999999995
37.5,5,1650000,1,5,1958,53.23725699999999,50.279111
42.0,5,2400000,2,5,1970,53.236028000000005,50.282129
44.0,4,2400000,2,5,1964,53.196428000000004,50.206302
56.0,4,2750000,3,5,1963,53.195948,50.197517
30.5,2,1850000,1,3,2014,53.445471999999995,49.797371000000005
58.0,2,3359000,2,6,1989,53.211304000000005,50.209994
60.0,2,4000000,3,10,1993,53.207038,50.223882
20.3,6,670658,1,9,1980,53.210758999999996,50.283396
45.5,5,3200000,2,9,1976,53.237719999999996,50.205098
43.0,1,3700000,2,5,1960,53.211622,50.251425
74.5,8,3250000,2,25,1985,53.18970600000001,50.148199
41.4,2,2400000,1,17,2017,53.19561899999999,50.152251
40.0,5,2050000,2,5,1962,53.187644999999996,50.174726
52.0,3,3800000,1,16,2008,53.235094999999994,50.054666999999995
45.0,1,3080000,2,9,1,53.234497,50.210668
84.5,1,3500000,3,5,2002,53.109356999999996,50.085460999999995
43.0,2,2850000,1,9,1987,53.265989000000005,50.223927
107.1,9,6400000,3,14,2000,53.23310600000001,50.225553000000005
43.0,7,2290000,1,17,2017,53.151079,50.075499
50.2,6,5000000,1,24,2007,53.200102,50.103149
45.9,2,2150000,2,3,2012,53.316364,50.307066
30.0,2,1800000,1,3,2012,53.314826000000004,50.307829999999996
93.0,3,5500000,4,3,1889,53.191993999999994,50.095989
46.0,3,1975000,2,5,1964,53.188999,50.198091999999995
36.0,8,2180000,1,9,1,53.244489,50.226892
61.6,5,2800000,3,5,1972,53.224971999999994,50.291238
28.0,9,2150000,1,9,1991,53.258782,50.206689000000004
46.0,2,1853000,2,2,1972,53.21736,50.236692
29.0,8,1420000,1,9,1981,53.209033999999996,50.284366
38.0,6,2690000,1,15,2009,53.209826,50.162626
106.0,10,5535000,3,11,2012,53.207599,50.175625
43.3,4,3400000,2,9,1978,53.198510999999996,50.142414
35.7,1,3490000,1,2,1917,53.19451899999999,50.094714
39.0,3,2250000,1,5,1990,53.189836,50.175238
56.5,1,2450000,3,5,1972,53.122085999999996,50.089575
46.0,5,1900000,2,5,1960,53.243632,50.248433
83.0,11,3300000,3,18,2011,53.15724,50.07699
33.0,2,1600000,1,9,1975,53.238631000000005,50.283646999999995
36.0,5,1600000,0,5,1975,53.199676000000004,50.247607
43.0,3,3100000,1,9,2011,53.198241,50.220585
134.0,8,12400000,3,11,2013,53.192204000000004,50.087958
73.0,6,4999000,2,17,2011,53.26259,50.222283000000004
76.0,4,4000000,4,9,1991,53.232228000000006,50.248971999999995
156.5,11,7500000,3,11,1995,53.192981,50.115033000000004
46.1,2,2100000,2,2,1957,53.218761,50.239378
46.0,5,2700000,2,5,1958,53.210370999999995,50.166928999999996
60.0,8,5300000,2,9,1978,53.209265,50.139989
69.5,9,3900000,2,14,1982,53.235094999999994,50.054666999999995
35.0,8,1650000,1,9,1999,53.207329,50.284276
18.5,3,1150000,1,3,1957,53.202783,50.22867
106.0,4,7900000,3,16,1999,53.201493000000006,50.138354
33.3,2,1550000,1,3,2011,53.320861,50.312663
54.0,3,2650000,2,3,0,53.368157999999994,50.182829
44.0,3,4200000,1,10,1,53.19967,50.180476
53.0,9,4900000,2,25,2016,53.24199399999999,50.185731
64.0,5,4950000,3,7,1982,53.200404000000006,50.154999
75.1,6,3990000,3,9,1979,53.242867000000004,50.226757
73.0,2,5900000,3,9,1984,53.210381999999996,50.142179999999996
39.0,9,2299000,1,10,0,53.307331000000005,50.286109
51.0,5,3450000,2,5,1981,53.183209,50.097795
65.0,3,4800000,1,8,2012,53.179922999999995,50.086000000000006
29.0,7,1250000,1,9,1975,53.238581999999994,50.282713
32.0,22,2000000,1,25,0,53.22156999999999,50.169202
27.0,2,1960000,1,2,1889,53.188066000000006,50.094812
61.0,2,2750000,3,9,1973,53.24395,50.259788
57.0,18,2442400,1,18,1981,53.19430799999999,50.206527
41.0,2,2280000,1,9,1982,53.250825,50.230126
48.7,14,3700000,1,25,0,53.22156999999999,50.169202
80.0,5,4900000,2,22,2008,53.243486,50.184168
68.0,2,3950000,2,10,1996,53.198462,50.216678
35.0,7,3500000,1,9,1985,53.182999,50.076999
37.0,1,2150000,1,9,1986,53.230665,50.267531
31.0,5,2000000,1,5,1970,53.247381999999995,50.234671
70.2,8,3080700,2,10,1995,53.147088000000004,50.05879
54.0,5,3900000,2,9,1978,53.209265,50.139989
40.0,2,2550000,2,5,1965,53.19873199999999,50.166435
92.0,5,6198000,3,19,2013,53.262046,50.183647
59.8,3,2750000,3,5,1972,53.143167000000005,50.048082
70.3,13,3727490,2,27,0,53.215768999999995,50.261701
43.0,1,2170000,2,5,1962,53.193034999999995,50.174277000000004
35.6,6,3250000,1,16,2013,53.24146,50.18954
53.4,1,3100000,2,5,1957,53.201315,50.222840000000005
